time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.4,0
0.001,0.001,28.715502243,0,200,0.6000600060006
0.003,0.002,32.552929482,0,200,1.8001800180018
0.007,0.004,36.487458597,0,200,4.2004200420042
0.015,0.008,40.362118153,0,200,9.000900090009
0.025,0.01,43.632535977,0,200,15.001500150015
0.035,0.01,46.340361759,0,200,21.002100210021
0.045,0.01,49.023046354,0,200,27.002700270027
0.055,0.01,51.746469178,0,200,33.003300330033
0.065,0.01,54.453188219,0,200,39.003900390039
0.075,0.01,57.10695293,0,200,45.004500450045
0.085,0.01,59.787591182,0,200,51.005100510051
0.095,0.01,62.486749426,0,200,57.005700570057
0.105,0.01,65.208153947,0,200,63.006300630063
0.115,0.01,67.934107991,0,200,69.006900690069
0.125,0.01,70.060351982,0,200,75.007500750075
0.135,0.01,72.163262585,0,200,81.008100810081
0.145,0.01,74.870313665,0,200,87.008700870087
0.155,0.01,76.972355495,0,200,93.009300930093
0.165,0.01,79.099278854,0,200,99.009900990099
0.175,0.01,81.794702558,0,200,105.01050105011
0.185,0.01,84.520472534,0,200,111.01110111011
0.195,0.01,86.59980547,0,200,117.01170117012
0.205,0.01,88.693335523,0,200,123.01230123012
0.215,0.01,90.798668667,0,200,129.01290129013
0.225,0.01,92.884558335,0,200,135.01350135014
0.235,0.01,95.601622528,0,200,141.01410141014
0.245,0.01,97.733379397,0,200,147.01470147015
0.255,0.01,99.865691476,0,200,153.01530153015
0.265,0.01,101.968276908,0,200,159.01590159016
0.275,0.01,104.066311802,0,200,165.01650165017
0.285,0.01,106.179441932,0,200,171.01710171017
0.295,0.01,108.269946362,0,200,177.01770177018
0.305,0.01,110.381505651,0,200,183.01830183018
0.315,0.01,112.471266189,0,200,189.01890189019
0.325,0.01,114.562881523,0,200,195.0195019502
0.3333,0.0082999999999999,116.647403051,0,200,200
0.3433,0.01,119.356909632,0,199.82174441075,205.99525185751
0.3533,0.01,122.054285667,0,199.67474387578,211.98609325792
0.3633,0.01,124.139373305,0,199.4760500542,217.97097324755
0.3733,0.01,126.217143768,0,199.21809778931,223.94811389529
0.3833,0.01,128.311877035,0,198.89921180428,229.91568700673
0.3933,0.01,130.471452097,0,198.51989146304,235.87187936986
0.4033,0.01,132.611968006,0,198.08185037592,241.81492918612
0.4133,0.01,134.73410164,0,197.58756819213,247.74314905387
0.4233,0.01,136.832795565,0,197.04000768801,253.65494046365
0.4333,0.01,138.935234049,0,196.4424227514,259.5488025324
0.4433,0.01,141.061972332,0,195.79822461725,265.42333672433
0.4533,0.01,143.182205536,0,195.11087932553,271.27724849528
0.4633,0.01,145.330404635,0,194.38383068403,277.10934662561
0.4733,0.01,147.515738794,0,193.62046668968,282.91854154579
0.4833,0.01,149.611656612,0,192.82407566196,288.70384234573
0.4933,0.01,151.741645251,0,191.99781257898,294.46435277414
0.5,0.0066999999999999,153.860998089,0,191.4317756049,298.31251628015
0.51,0.01,156.565550992,23980049882.354,187.83724707328,303.94819726045
0.52,0.01,158.690104937,47466566971.994,184.11873491648,309.47231171939
0.53,0.01,160.766516625,70445399535.439,180.27812133522,314.8811962479
0.54,0.01,162.875450405,92908160437.32,176.35935354299,320.17250598516
0.55,0.01,165.562892051,114850737170.96,172.39611451728,325.34490666075
0.56,0.01,167.655605856,136272751055.07,168.4172318902,330.39792891968
0.57,0.01,169.78957782,157176823305.22,164.44688798346,335.33182894919
0.58,0.01,171.879579318,177568080035.73,160.50531845628,340.14747006699
0.59,0.01,173.968901268,197453594850.27,156.60703385877,344.84615095084
0.6,0.01,176.110928328,216841877045.25,152.76479489919,349.42955313803
0.61,0.01,178.195475104,235742587796.21,148.988426221,353.89965293464
0.62,0.01,180.34543848,254166277431.5,145.28595320017,358.2586674321
0.63,0.01,182.484023142,272124239968.18,141.66460081351,362.50903049281
0.64,0.01,184.577270313,289628341122.73,138.12784998084,366.65328041723
0.65,0.01,186.693829266,306690712258.78,134.67960579155,370.6940726702
0.66,0.01,188.787458379,323323687741.51,131.32215510106,374.6341313291
0.67,0.01,191.514278651,339539714818.81,128.05714309833,378.4762298319
0.68,0.01,193.606675499,355351253515.13,124.88553676078,382.2231706288
0.69,0.01,195.721621716,370770795721.5,121.80817886826,385.87778145593
0.7,0.01,197.854094296,385810765875.97,118.82399284897,389.44285774903
0.71,0.01,199.996668165,400483376969.82,115.93264181959,392.92118483633
0.72,0.01,202.118406565,414800656230.64,113.13300546237,396.31551443316
0.73,0.01,204.264757425,428774411099.19,110.42363994954,399.62855493569
0.74,0.01,206.405348517,442416170933.78,107.80347743043,402.86298270138
0.75,0.01,208.509126571,455737298936.38,105.27063227391,406.02141751308
0.76,0.01,210.64364187,468748834693.83,102.82261966051,409.1064046016
0.77,0.01,212.737649803,481461489020.93,100.45781392138,412.12044042283
0.78,0.01,214.840267621,493885705303.7,98.174027198667,415.06595579032
0.79,0.01,216.936566118,506031604150.63,95.968967892646,417.9453127628
0.8,0.01,219.100050603,517908996845.33,93.840400808288,420.76080633641
0.81,0.01,221.204230425,529527382519.59,91.785967714581,423.51466075329
0.82,0.01,223.326886267,540895916830.83,89.803346541422,426.20903058651
0.83,0.01,225.428216292,552023469834.97,87.89074464775,428.84601662455
0.8333,0.0032999999999996,227.556452981,555669648889.25,87.267298819056,429.71004928612
0.8433,0.01,230.86051455,555669648889.25,86.815527017753,432.31477556928
0.8533,0.01,232.95461118,555669648889.25,86.33113627485,434.90496867684
0.8633,0.01,235.080896961,555669648889.25,85.856595894175,437.48092414921
0.8733,0.01,237.166255627,555669648889.25,85.391149207408,440.0429148245
0.8833,0.01,239.248451739,555669648889.25,84.933778735619,442.59118301339
0.8933,0.01,241.34700624,555669648889.25,84.483834872037,445.1259515364
0.9033,0.01,243.454707723,555669648889.25,84.040895238583,447.64743054146
0.9133,0.01,245.57035242,555669648889.25,83.60466000292,450.15582118061
0.9233,0.01,247.668138875,555669648889.25,83.174895366361,452.65131759125
0.9333,0.01,249.761451515,555669648889.25,82.751410832706,455.13410819529
0.9433,0.01,251.846426844,555669648889.25,82.334045734777,457.60437659417
0.9533,0.01,253.94091711,555669648889.25,81.922656953339,460.06230209532
0.9633,0.01,256.098213148,555669648889.25,81.517113583093,462.50806007861
0.9733,0.01,258.28573536,555669648889.25,81.117293662256,464.9418222647
0.9833,0.01,260.391552981,555669648889.25,80.723082000711,467.36375691818
0.9933,0.01,262.527213958,555669648889.25,80.334368670803,469.77402900552
1,0.0066999999999998,264.669760759,555669648889.25,80.076373786313,471.38372508823
1.01,0.01,291.84315288,555669648889.25,200,477.38432514824
1.02,0.01,295.148424301,555669648889.25,200,483.38492520824
1.03,0.01,297.87073528,555669648889.25,200,489.38552526825
1.04,0.01,300.549670801,555669648889.25,200,495.38612532825
1.05,0.01,303.264971558,555669648889.25,200,501.38672538826
1.06,0.01,305.957779288,555669648889.25,200,507.38732544827
1.07,0.01,308.674618952,555669648889.25,200,513.38792550827
1.08,0.01,311.421292404,555669648889.25,200,519.38852556828
1.09,0.01,314.11933184,555669648889.25,200,525.38912562828
1.1,0.01,316.252168965,555669648889.25,200,531.38972568829
1.11,0.01,318.968842954,555669648889.25,200,537.3903257483
1.12,0.01,321.098870723,555669648889.25,200,543.3909258083
1.13,0.01,323.793341469,555669648889.25,200,549.39152586831
1.14,0.01,325.888691918,555669648889.25,200,555.39212592831
1.15,0.01,327.996831711,555669648889.25,200,561.39272598832
1.16,0.01,330.173050144,555669648889.25,200,567.39332604833
1.17,0.01,332.273494009,555669648889.25,200,573.39392610833
1.18,0.01,334.367711681,555669648889.25,200,579.39452616834
1.19,0.01,336.501292411,555669648889.25,200,585.39512622834
1.2,0.01,338.599174671,555669648889.25,200,591.39572628835
1.21,0.01,340.714873693,555669648889.25,200,597.39632634836
1.22,0.01,342.830192549,555669648889.25,200,603.39692640836
1.23,0.01,344.921992099,555669648889.25,200,609.39752646837
1.24,0.01,347.019744483,555669648889.25,200,615.39812652837
1.25,0.01,349.132732289,555669648889.25,200,621.39872658838
1.26,0.01,351.243976704,555669648889.25,200,627.39932664839
1.27,0.01,353.361106012,555669648889.25,200,633.39992670839
1.28,0.01,355.456406873,555669648889.25,200,639.4005267684
1.29,0.01,357.571411829,555669648889.25,200,645.40112682841
1.3,0.01,359.675050138,555669648889.25,200,651.40172688841
1.31,0.01,361.781561003,555669648889.25,200,657.40232694842
1.32,0.01,363.881124447,555669648889.25,200,663.40292700842
1.33,0.01,366.628076686,555669648889.25,200,669.40352706843
1.3333,0.0032999999999999,368.703379164,555669648889.25,200,671.38372508823
1.3433,0.01,371.429861094,555669648889.25,199.84693192713,677.3797326468
1.3533,0.01,374.142567348,555669648889.25,199.7329070738,683.37231911766
1.3633,0.01,376.26945862,555669648889.25,199.58118313392,689.36035341511
1.3733,0.01,378.392927002,555669648889.25,199.38480927508,695.34249590761
1.3833,0.01,380.496703263,555669648889.25,199.14196068423,701.31735221377
1.3933,0.01,382.599887188,555669648889.25,198.8526330651,707.28352782328
1.4033,0.01,384.769408229,555669648889.25,198.51781487344,713.23965788249
1.4133,0.01,386.925708463,555669648889.25,198.13911415328,719.18442578388
1.4233,0.01,389.068301433,555669648889.25,197.71854157429,725.11657524606
1.4333,0.01,391.171293366,555669648889.25,197.25835816993,731.03491782541
1.4433,0.01,393.310700316,555669648889.25,196.76096867175,736.9383372275
1.4533,0.01,395.453222789,555669648889.25,196.22884508647,742.82579132551
1.4633,0.01,397.567376789,555669648889.25,195.66446996857,748.69631247668
1.4733,0.01,399.671934372,555669648889.25,195.07029549587,754.54900661097
1.4833,0.01,401.768868693,555669648889.25,194.44871292083,760.38305140307
1.4933,0.01,403.884177062,555669648889.25,193.80204276057,766.19769415017
1.5,0.0066999999999999,406.015332988,555669648889.25,193.3582247509,770.08458315656
1.51,0.01,409.359110562,580003324551.55,190.49829691286,775.80010361599
1.52,0.01,411.493689132,603941835570.43,187.53006678325,781.42656826595
1.53,0.01,413.621506091,627470882290.21,184.44322254427,786.96041832729
1.54,0.01,415.735489785,650580495646.69,181.2717907373,792.39911591917
1.55,0.01,417.891275494,673264364841.07,178.04233111906,797.74092003315
1.56,0.01,420.012281667,695519286777.4,174.77958856,802.98483208115
1.57,0.01,422.135025494,717344632069.09,171.50317376723,808.13044185515
1.58,0.01,424.259381108,738741857734.44,168.22937326462,813.17782779168
1.59,0.01,426.376954408,759714032812.63,164.9713116361,818.12746210419
1.6,0.01,428.503732975,780265678905.04,161.74126801497,822.98018541698
1.61,0.01,430.609720835,800402540029.56,158.54733289338,827.73708109334
1.62,0.01,432.741129742,820131185892.47,155.39756491267,832.39947428004
1.63,0.01,434.863080918,839458925825.06,152.29797809823,836.96887056262
1.64,0.01,437.018783825,858393602770.6,149.25337731141,841.44691968687
1.65,0.01,439.151066036,876943463545.85,146.26746270753,845.83538241437
1.66,0.01,441.274669807,895117062238.34,143.34390175885,850.13612954185
1.67,0.01,443.381250815,912923300904.6,140.4845174593,854.35108656133
1.68,0.01,445.502169728,930371152897,137.69058687497,858.48221728065
1.69,0.01,447.61620401,947469656097.44,134.96336571267,862.53152318262
1.7,0.01,449.713826454,964227855641.71,132.30327076461,866.50101825507
1.71,0.01,451.817314543,980654769740.54,129.71065911644,870.39272719946
1.72,0.01,453.945409628,996759374479.99,127.18525830746,874.20866654261
1.73,0.01,456.69580144,1012550499585.6,124.72687004453,877.95084686198
1.74,0.01,458.834829953,1028036928832.5,122.3351140862,881.62126732661
1.75,0.01,460.945647995,1043227325947.3,120.00850397869,885.22188250749
1.76,0.01,463.095465678,1058130137671.6,117.74629537403,888.75462464293
1.77,0.01,465.180927119,1072753635441.4,115.5473257459,892.22139109195
1.78,0.01,467.306568405,1087105913036.8,113.41037574417,895.62404262943
1.79,0.01,469.424570612,1101194875501.2,111.33406003247,898.96439846599
1.8,0.01,471.55579208,1115028201028.7,109.31703307627,902.24423744217
1.81,0.01,473.671869091,1128613390131.2,107.35834107796,905.46530978174
1.82,0.01,475.823644278,1141957806811.7,105.45624170746,908.62931343333
1.83,0.01,477.959119876,1155068569456.8,103.60894338848,911.7378925929
1.8333,0.0032999999999996,480.253522095,1159369938808.8,103.00543599254,912.75774839481
1.8433,0.01,483.598750454,1159369938808.8,102.57507152763,915.83530829663
