time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.4,0
0.001,0.001,3.592024351,0,150,0.0016483516483516
0.003,0.002,4.872866015,0,150,0.0049450549450549
0.007,0.004,6.169287138,0,150,0.011538461538462
0.015,0.008,7.44939872,0,150,0.024725274725275
0.031,0.016,8.746225603,0,150,0.051098901098901
0.063,0.032,10.087183106,0,150,0.10384615384615
0.127,0.064,11.774441662,0,150,0.20934065934066
0.255,0.128,13.841069222,0,150,0.42032967032967
0.511,0.256,15.582657472,0,150,0.84230769230769
1.023,0.512,18.083981899,0,150,1.6862637362637
2.023,1,20.965351633,0,150,3.3346153846154
3.023,1,23.439105881,0,150,4.982967032967
4.023,1,25.613071529,0,150,6.6313186813187
5.023,1,27.752307744,0,150,8.2796703296703
6.023,1,29.893568953,0,150,9.928021978022
7.023,1,31.641340429,0,150,11.576373626374
8.023,1,33.809269907,0,150,13.224725274725
9.023,1,35.95665577,0,150,14.873076923077
10.023,1,37.715471131,0,150,16.521428571429
11.023,1,39.459927799,0,150,18.16978021978
12.023,1,41.649535992,0,150,19.818131868132
13.023,1,43.820322638,0,150,21.466483516484
14.023,1,45.583647479,0,150,23.114835164835
15.023,1,47.345801705,0,150,24.763186813187
16.023,1,49.503993527,0,150,26.411538461538
17.023,1,51.25625816,0,150,28.05989010989
18.023,1,53.031812818,0,150,29.708241758242
19.023,1,55.189202256,0,150,31.356593406593
20.023,1,57.316570583,0,150,33.004945054945
21.023,1,59.131253579,0,150,34.653296703297
22.023,1,60.910577214,0,150,36.301648351648
23.023,1,63.070814385,0,150,37.95
24.023,1,64.862807189,0,150,39.598351648352
25.023,1,66.649550062,0,150,41.246703296703
26.023,1,68.840675316,0,150,42.895054945055
27.023,1,70.567930011,0,150,44.543406593407
28.023,1,72.78424012,0,150,46.191758241758
29.023,1,74.972238441,0,150,47.84010989011
30.023,1,76.773512004,0,150,49.488461538462
31.023,1,78.541442592,0,150,51.136813186813
32.023,1,80.330980113,0,150,52.785164835165
33.023,1,82.124011028,0,150,54.433516483517
34.023,1,83.930605373,0,150,56.081868131868
35.023,1,86.108024405,0,150,57.73021978022
36.023,1,87.866992865,0,150,59.378571428571
37.023,1,90.011363405,0,150,61.026923076923
38.023,1,91.803745666,0,150,62.675274725275
39.023,1,93.523494862,0,150,64.323626373626
40.023,1,95.274997003,0,150,65.971978021978
41.023,1,97.080748286,0,150,67.62032967033
42.023,1,98.899630604,0,150,69.268681318681
43.023,1,100.704512357,0,150,70.917032967033
44.023,1,102.503573911,0,150,72.565384615385
45.023,1,104.314212432,0,150,74.213736263736
46.023,1,106.117259924,0,150,75.862087912088
47.023,1,107.900824046,0,150,77.51043956044
48.023,1,109.72959434,0,150,79.158791208791
49.023,1,111.478316217,0,150,80.807142857143
50.023,1,113.275245394,0,150,82.455494505495
51.023,1,115.431300652,0,150,84.103846153846
52.023,1,117.201327878,0,150,85.752197802198
53.023,1,118.995808409,0,150,87.40054945055
54.023,1,120.823653566,0,150,89.048901098901
55.023,1,122.594455011,0,150,90.697252747253
56.023,1,124.981039349,0,150,92.345604395604
57.023,1,126.840313973,0,150,93.993956043956
58.023,1,128.67237733,0,150,95.642307692308
59.023,1,130.455782085,0,150,97.290659340659
60.023,1,132.269732497,0,150,98.939010989011
61.023,1,134.056623944,0,150,100.58736263736
62.023,1,135.897488353,0,150,102.23571428571
63.023,1,137.727833327,0,150,103.88406593407
64.023,1,139.516149217,0,150,105.53241758242
65.023,1,141.30906198,0,150,107.18076923077
66.023,1,143.106699531,0,150,108.82912087912
67.023,1,144.913059811,0,150,110.47747252747
68.023,1,146.723645292,0,150,112.12582417582
69.023,1,148.496177465,0,150,113.77417582418
70.023,1,150.356730125,0,150,115.42252747253
71.023,1,152.141260766,0,150,117.07087912088
72.023,1,153.973947449,0,150,118.71923076923
73.023,1,155.794555249,0,150,120.36758241758
74.023,1,157.584077804,0,150,122.01593406593
75.023,1,159.383127239,0,150,123.66428571429
76.023,1,161.179218619,0,150,125.31263736264
77.023,1,162.969767704,0,150,126.96098901099
78.023,1,164.803781206,0,150,128.60934065934
79.023,1,166.195684177,0,150,130.25769230769
80.023,1,168.038815002,0,150,131.90604395604
81.023,1,169.855560104,0,150,133.5543956044
82.023,1,171.660576414,0,150,135.20274725275
83.023,1,173.45369031,0,150,136.8510989011
84.023,1,175.246841154,0,150,138.49945054945
85.023,1,177.047948617,0,150,140.1478021978
86.023,1,178.823227875,0,150,141.79615384615
87.023,1,180.611274865,0,150,143.44450549451
88.023,1,182.424948105,0,150,145.09285714286
89.023,1,184.246291473,0,150,146.74120879121
90.023,1,186.043834408,0,150,148.38956043956
91,0.977,187.857136696,0,150,150
