time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.05,0
0.001,0.001,6.626478884,0,90,0.00098901098901099
0.003,0.002,9.053595549,0,90,0.002967032967033
0.007,0.004,12.803541176,0,90,0.0069230769230769
0.015,0.008,15.928910328,0,90,0.014835164835165
0.031,0.016,19.760475911,0,90,0.030659340659341
0.063,0.032,22.873500321,0,90,0.062307692307692
0.127,0.064,26.734383072,0,90,0.1256043956044
0.191,0.064,125.834937713,0,90,0.1889010989011
0.255,0.064,129.66186048,0,90,0.2521978021978
0.383,0.128,136.413602375,0,90,0.37879120879121
0.511,0.128,237.81581175,0,90,0.50538461538462
0.639,0.128,241.662203518,0,90,0.63197802197802
0.767,0.128,266.230308016,0,90,0.75857142857143
0.895,0.128,273.205974969,0,90,0.88516483516484
1.151,0.256,284.808309155,0,90,1.1383516483516
1.407,0.256,417.977544259,0,90,1.3915384615385
1.663,0.256,424.069833981,0,90,1.6447252747253
1.919,0.256,448.280516822,0,90,1.8979120879121
2.175,0.256,455.523360507,0,90,2.1510989010989
2.431,0.256,485.602674688,0,90,2.4042857142857
2.687,0.256,499.571436311,0,90,2.6574725274725
2.943,0.256,572.778738186,0,90,2.9106593406593
3.199,0.256,581.893813523,0,90,3.1638461538462
3.455,0.256,605.292807445,0,90,3.417032967033
3.711,0.256,609.87994404,0,90,3.6702197802198
3.967,0.256,632.301105899,0,90,3.9234065934066
4.223,0.256,636.138904572,0,90,4.1765934065934
4.479,0.256,746.401572203,0,90,4.4297802197802
4.735,0.256,749.538539492,0,90,4.682967032967
5.247,0.512,762.696401092,0,90,5.1893406593407
5.497,0.25,998.865871335,0,90,5.4365934065934
5.747,0.25,1002.77811842,0,90,5.6838461538462
6.247,0.5,1009.958022153,0,90,6.1783516483516
6.497,0.25,1166.534744941,0,90,6.4256043956044
6.747,0.25,1170.842093971,0,90,6.6728571428571
6.997,0.25,1317.354552595,0,90,6.9201098901099
7.247,0.25,1321.208887941,0,90,7.1673626373626
7.497,0.25,1453.819273368,0,90,7.4146153846154
7.747,0.25,1458.144285431,0,90,7.6618681318681
7.997,0.25,1612.698083972,0,90,7.9091208791209
8.247,0.25,1615.903755615,0,90,8.1563736263736
8.747,0.5,1622.740217027,0,90,8.6508791208791
9.247,0.5,1713.43455529,0,90,9.1453846153846
9.747,0.5,1719.55371199,0,90,9.6398901098901
10.247,0.5,1851.994567213,0,90,10.134395604396
10.747,0.5,1858.146662653,0,90,10.628901098901
11.247,0.5,2002.543609411,0,90,11.123406593407
11.747,0.5,2007.15963642,0,90,11.617912087912
12.247,0.5,2099.780559106,0,90,12.112417582418
12.747,0.5,2103.669070993,0,90,12.606923076923
13.247,0.5,2125.150852946,0,90,13.101428571429
13.747,0.5,2129.764398876,0,90,13.595934065934
14.247,0.5,2247.095406973,0,90,14.09043956044
14.747,0.5,2251.696482979,0,90,14.584945054945
15.247,0.5,2393.021435136,0,90,15.079450549451
15.747,0.5,2397.64458393,0,90,15.573956043956
16.247,0.5,2498.942257668,0,90,16.068461538462
16.747,0.5,2502.825282891,0,90,16.562967032967
17.247,0.5,2592.979046966,0,90,17.057472527473
17.747,0.5,2596.863265571,0,90,17.551978021978
18.747,1,2605.357808103,0,90,18.540989010989
19.247,0.5,2769.531143103,0,90,19.035494505494
19.747,0.5,2773.413536614,0,90,19.53
20.247,0.5,2909.304265369,0,90,20.024505494505
20.747,0.5,2913.224568135,0,90,20.519010989011
21.247,0.5,2933.897064379,0,90,21.013516483516
21.747,0.5,2937.80480768,0,90,21.508021978022
22.747,1,2948.689130087,0,90,22.497032967033
23.747,1,2957.636078538,0,90,23.486043956044
24.747,1,2966.076918339,0,90,24.475054945055
25.747,1,2970.700511386,0,90,25.464065934066
26.747,1,2981.96849584,0,90,26.453076923077
27.747,1,2989.742182002,0,90,27.442087912088
28.247,0.5,3155.532028341,0,90,27.936593406593
28.747,0.5,3158.71028531,0,90,28.431098901099
29.747,1,3165.917387857,0,90,29.42010989011
30.747,1,3171.694341627,0,90,30.409120879121
31.747,1,3177.041207383,0,90,31.398131868132
32.747,1,3181.714479932,0,90,32.387142857143
33.747,1,3187.878371295,0,90,33.376153846154
34.747,1,3192.575047154,0,90,34.365164835165
35.747,1,3196.478797451,0,90,35.354175824176
36.747,1,3200.405406149,0,90,36.343186813187
37.747,1,3205.759954228,0,90,37.332197802198
38.747,1,3209.691913535,0,90,38.321208791209
39.747,1,3213.589485599,0,90,39.31021978022
40.747,1,3217.482349433,0,90,40.299230769231
41.747,1,3220.665162119,0,90,41.288241758242
42.747,1,3224.537050432,0,90,42.277252747253
43.747,1,3228.43734027,0,90,43.266263736264
44.747,1,3232.339610846,0,90,44.255274725275
45.747,1,3235.536183162,0,90,45.244285714286
46.747,1,3238.706750873,0,90,46.233296703297
47.747,1,3241.949670788,0,90,47.222307692308
48.747,1,3245.146040737,0,90,48.211318681319
49.747,1,3248.331546743,0,90,49.20032967033
50.747,1,3252.270103047,0,90,50.189340659341
51.747,1,3255.47577395,0,90,51.178351648352
52.747,1,3258.706279204,0,90,52.167362637363
53.747,1,3261.905025233,0,90,53.156373626374
54.747,1,3265.126190619,0,90,54.145384615385
55.747,1,3268.329633798,0,90,55.134395604396
56.747,1,3271.586427697,0,90,56.123406593406
57.747,1,3274.769783854,0,90,57.112417582417
58.747,1,3277.991936058,0,90,58.101428571428
59.747,1,3281.185657388,0,90,59.090439560439
60.747,1,3285.564810006,0,90,60.07945054945
61.747,1,3288.794420096,0,90,61.068461538461
62.747,1,3291.987547529,0,90,62.057472527472
63.747,1,3295.183884568,0,90,63.046483516483
64.747,1,3298.394862042,0,90,64.035494505494
65.747,1,3301.626625503,0,90,65.024505494505
66.747,1,3304.802534007,0,90,66.013516483516
67.747,1,3307.993129627,0,90,67.002527472527
68.747,1,3311.960042175,0,90,67.991538461538
69.747,1,3315.155289748,0,90,68.980549450549
70.747,1,3318.352673728,0,90,69.96956043956
71.747,1,3321.559238392,0,90,70.958571428571
72.747,1,3324.754884666,0,90,71.947582417582
73.747,1,3328.01600087,0,90,72.936593406593
74.747,1,3331.295775653,0,90,73.925604395604
75.747,1,3334.500900741,0,90,74.914615384615
76.747,1,3337.762147949,0,90,75.903626373626
77.747,1,3340.931673523,0,90,76.892637362637
78.747,1,3344.112261973,0,90,77.881648351648
