time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.4,0
0.001,0.001,6.896420682,0,250,0.0027472527472527
0.003,0.002,8.492230533,0,250,0.0082417582417582
0.007,0.004,10.17594887,0,250,0.019230769230769
0.015,0.008,11.817513519,0,250,0.041208791208791
0.031,0.016,13.966166262,0,250,0.085164835164835
0.063,0.032,16.111857998,0,250,0.17307692307692
0.127,0.064,18.781865307,0,250,0.3489010989011
0.255,0.128,21.419533115,0,250,0.70054945054945
0.511,0.256,24.693809196,0,250,1.4038461538462
1.023,0.512,28.161539546,0,250,2.8104395604396
2.023,1,31.405185862,0,250,5.5576923076923
3.023,1,34.068476888,0,250,8.3049450549451
4.023,1,36.83858198,0,250,11.052197802198
5.023,1,39.051747616,0,250,13.799450549451
6.023,1,41.303694814,0,250,16.546703296703
7.023,1,43.544105291,0,250,19.293956043956
8.023,1,45.789362274,0,250,22.041208791209
9.023,1,48.025857471,0,250,24.788461538462
10.023,1,50.250527046,0,250,27.535714285714
11.023,1,52.499659521,0,250,30.282967032967
12.023,1,54.76795261,0,250,33.03021978022
13.023,1,57.019315161,0,250,35.777472527473
14.023,1,59.271260635,0,250,38.524725274725
15.023,1,61.502286924,0,250,41.271978021978
16.023,1,63.755659641,0,250,44.019230769231
17.023,1,65.978636067,0,250,46.766483516484
18.023,1,68.2881445,0,250,49.513736263736
19.023,1,70.018992774,0,250,52.260989010989
20.023,1,72.24017888,0,250,55.008241758242
21.023,1,73.955650272,0,250,57.755494505494
22.023,1,76.182138141,0,250,60.502747252747
23.023,1,77.92871892,0,250,63.25
24.023,1,80.126350103,0,250,65.997252747253
25.023,1,81.851259177,0,250,68.744505494505
26.023,1,83.581817157,0,250,71.491758241758
27.023,1,85.837082346,0,250,74.239010989011
28.023,1,88.136544927,0,250,76.986263736264
29.023,1,89.862265565,0,250,79.733516483516
30.023,1,91.600310852,0,250,82.480769230769
31.023,1,93.35353515,0,250,85.228021978022
32.023,1,95.120044141,0,250,87.975274725275
33.023,1,96.879559292,0,250,90.722527472527
34.023,1,98.626836325,0,250,93.46978021978
35.023,1,100.365677061,0,250,96.217032967033
36.023,1,102.169207788,0,250,98.964285714286
37.023,1,103.909325965,0,250,101.71153846154
38.023,1,105.653477337,0,250,104.45879120879
39.023,1,107.412881282,0,250,107.20604395604
40.023,1,109.198982189,0,250,109.9532967033
41.023,1,110.970466189,0,250,112.70054945055
42.023,1,112.697184411,0,250,115.4478021978
43.023,1,114.413729231,0,250,118.19505494505
44.023,1,116.206927232,0,250,120.94230769231
45.023,1,117.955928358,0,250,123.68956043956
46.023,1,119.785567419,0,250,126.43681318681
47.023,1,121.591250549,0,250,129.18406593407
48.023,1,123.366998736,0,250,131.93131868132
49.023,1,125.096421926,0,250,134.67857142857
50.023,1,126.832170479,0,250,137.42582417582
51.023,1,128.589384512,0,250,140.17307692308
52.023,1,130.366097347,0,250,142.92032967033
53.023,1,132.153495201,0,250,145.66758241758
54.023,1,133.913215702,0,250,148.41483516484
55.023,1,135.665515058,0,250,151.16208791209
56.023,1,137.454683709,0,250,153.90934065934
57.023,1,139.22273023,0,250,156.65659340659
58.023,1,140.953142147,0,250,159.40384615385
59.023,1,142.707263351,0,250,162.1510989011
60.023,1,144.45356107,0,250,164.89835164835
61.023,1,146.221594619,0,250,167.6456043956
62.023,1,147.999571561,0,250,170.39285714286
63.023,1,149.722272294,0,250,173.14010989011
64.023,1,151.507077806,0,250,175.88736263736
65.023,1,153.296127371,0,250,178.63461538462
66.023,1,155.065254591,0,250,181.38186813187
67.023,1,156.814192144,0,250,184.12912087912
68.023,1,158.592241811,0,250,186.87637362637
69.023,1,160.365647078,0,250,189.62362637363
70.023,1,162.127276842,0,250,192.37087912088
71.023,1,163.895787185,0,250,195.11813186813
72.023,1,165.716474872,0,250,197.86538461538
73.023,1,167.527130885,0,250,200.61263736264
74.023,1,169.303493834,0,250,203.35989010989
75.023,1,171.084131775,0,250,206.10714285714
76.023,1,172.877478264,0,250,208.8543956044
77.023,1,174.866358987,0,250,211.60164835165
78.023,1,176.654383619,0,250,214.3489010989
79.023,1,178.488182631,0,250,217.09615384615
80.023,1,180.330583458,0,250,219.84340659341
81.023,1,182.150013846,0,250,222.59065934066
82.023,1,183.959019541,0,250,225.33791208791
83.023,1,185.791336558,0,250,228.08516483517
84.023,1,187.603366113,0,250,230.83241758242
85.023,1,189.457332093,0,250,233.57967032967
86.023,1,191.241523621,0,250,236.32692307692
87.023,1,193.017517504,0,250,239.07417582418
88.023,1,194.830464005,0,250,241.82142857143
89.023,1,196.660251648,0,250,244.56868131868
90.023,1,198.429554834,0,250,247.31593406593
91,0.977,200.197578687,0,250,250
92,1,202.546652485,0,249.73888645479,252.74438336764
93,1,204.37586183,0,249.39895941752,255.48503127332
94,1,206.178426689,0,249.00612363827,258.22136230231
95,1,208.024756769,0,248.56765797702,260.95287502734
96,1,209.857058446,0,248.08892616065,263.67912696317
97,1,211.66370762,0,247.57306539522,266.39971009938
98,1,213.442712422,0,247.02347262718,269.11425375462
