time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,40.6,0
0.001,0.001,5.757554469,0,250,0.0027472527472527
0.0025,0.0015,7.541810324,0,250,0.0068681318681319
0.00475,0.00225,9.335938817,0,250,0.013049450549451
0.008125,0.003375,11.127690988,0,250,0.022321428571429
0.0131875,0.0050625,12.928319884,0,250,0.036229395604396
0.02078125,0.00759375,14.717117046,0,250,0.057091346153846
0.032171875,0.011390625,16.537303295,0,250,0.088384271978022
0.0492578125,0.0170859375,18.368807759,0,250,0.13532366071429
0.07488671875,0.02562890625,20.763285438,0,250,0.20573274381868
0.113330078125,0.038443359375,23.094084251,0,250,0.31134636847527
0.1709951171875,0.0576650390625,25.450663442,0,250,0.46976680546017
0.25749267578125,0.08649755859375,27.797685308,0,250,0.7073974609375
0.38723901367188,0.12974633789063,30.87029983,0,250,1.0638434441535
0.58185852050781,0.19461950683594,33.796508278,0,250,1.5985124189775
0.87378778076172,0.29192926025391,36.224664291,0,250,2.4005158812135
1.2737877807617,0.4,39.216066044,0,250,3.4994169801146
1.6737877807617,0.4,41.650129231,0,250,4.5983180790157
2.0737877807617,0.4,44.043900442,0,250,5.6972191779168
2.4737877807617,0.4,46.452918444,0,250,6.7961202768179
2.8737877807617,0.4,48.838597866,0,250,7.895021375719
3.2737877807617,0.4,51.191409313,0,250,8.9939224746201
3.6737877807617,0.4,53.537916189,0,250,10.092823573521
4.0737877807617,0.4,55.910291469,0,250,11.191724672422
4.4737877807617,0.4,58.295213898,0,250,12.290625771323
4.8737877807617,0.4,60.700911156,0,250,13.389526870225
5.2737877807617,0.4,63.091217649,0,250,14.488427969126
5.6737877807617,0.4,65.495643893,0,250,15.587329068027
6.0737877807617,0.4,67.922368607,0,250,16.686230166928
6.4737877807617,0.4,70.371567432,0,250,17.785131265829
6.8737877807617,0.4,72.747415417,0,250,18.88403236473
7.2737877807617,0.4,75.128247933,0,250,19.982933463631
7.6737877807617,0.4,77.540082173,0,250,21.081834562532
8.0737877807617,0.4,84.124578846,0,250,22.180735661433
8.4737877807617,0.4,87.312995008,0,250,23.279636760334
8.8737877807617,0.4,89.741820375,0,250,24.378537859235
9.2737877807617,0.4,92.150595884,0,250,25.477438958137
9.6737877807617,0.4,94.554840917,0,250,26.576340057038
10.073787780762,0.4,97.016638797,0,250,27.675241155939
10.473787780762,0.4,99.446555688,0,250,28.77414225484
10.873787780762,0.4,101.833457398,0,250,29.873043353741
11.273787780762,0.4,104.230533626,0,250,30.971944452642
11.673787780762,0.4,106.607858296,0,250,32.070845551543
12.073787780762,0.4,108.515209296,0,250,33.169746650444
12.473787780762,0.4,112.892066645,0,250,34.268647749345
12.873787780762,0.4,114.76352705,0,250,35.367548848246
13.273787780762,0.4,116.64361809,0,250,36.466449947148
13.673787780762,0.4,118.526143345,0,250,37.565351046049
14.073787780762,0.4,120.378047236,0,250,38.66425214495
14.473787780762,0.4,122.37795897,0,250,39.763153243851
14.873787780762,0.4,124.822277744,0,250,40.862054342752
15.273787780762,0.4,126.66525304,0,250,41.960955441653
15.673787780762,0.4,128.553760435,0,250,43.059856540554
16.073787780762,0.4,130.424337773,0,250,44.158757639455
16.473787780762,0.4,132.273598705,0,250,45.257658738356
16.873787780762,0.4,134.123735597,0,250,46.356559837258
17.273787780762,0.4,138.577686407,0,250,47.455460936159
17.673787780762,0.4,140.465992576,0,250,48.55436203506
18.073787780762,0.4,142.329235951,0,250,49.653263133961
18.473787780762,0.4,144.176413449,0,250,50.752164232862
18.873787780762,0.4,146.04618856,0,250,51.851065331763
19.273787780762,0.4,147.946647966,0,250,52.949966430664
19.673787780762,0.4,149.858101945,0,250,54.048867529565
20.073787780762,0.4,152.323588501,0,250,55.147768628466
20.473787780762,0.4,154.288943295,0,250,56.246669727367
20.873787780762,0.4,157.061067169,0,250,57.345570826269
21.273787780762,0.4,158.966101622,0,250,58.44447192517
21.673787780762,0.4,163.016231416,0,250,59.543373024071
22.073787780762,0.4,164.981239078,0,250,60.642274122972
22.473787780762,0.4,172.699081278,0,250,61.741175221873
22.873787780762,0.4,175.133138821,0,250,62.840076320774
23.273787780762,0.4,177.002466532,0,250,63.938977419675
23.673787780762,0.4,178.882858272,0,250,65.037878518576
24.073787780762,0.4,180.835205341,0,250,66.136779617477
24.473787780762,0.4,182.734219039,0,250,67.235680716378
24.873787780762,0.4,184.755003463,0,250,68.33458181528
25.273787780762,0.4,186.628792789,0,250,69.433482914181
25.673787780762,0.4,188.509346558,0,250,70.532384013082
26.073787780762,0.4,190.941993264,0,250,71.631285111983
26.473787780762,0.4,192.822125124,0,250,72.730186210884
26.873787780762,0.4,194.701560636,0,250,73.829087309785
27.273787780762,0.4,196.575259791,0,250,74.927988408686
27.673787780762,0.4,198.449996331,0,250,76.026889507587
28.073787780762,0.4,200.345720917,0,250,77.125790606488
28.473787780762,0.4,202.229751405,0,250,78.224691705389
28.873787780762,0.4,204.101835333,0,250,79.32359280429
29.273787780762,0.4,206.542564838,0,250,80.422493903192
29.673787780762,0.4,208.42067246,0,250,81.521395002093
30.073787780762,0.4,210.266164437,0,250,82.620296100994
30.473787780762,0.4,212.33039192,0,250,83.719197199895
30.873787780762,0.4,214.186342362,0,250,84.818098298796
31.273787780762,0.4,216.071119719,0,250,85.916999397697
31.673787780762,0.4,217.942315325,0,250,87.015900496598
32.073787780762,0.4,219.828203291,0,250,88.114801595499
32.473787780762,0.4,221.690460926,0,250,89.2137026944
32.873787780762,0.4,225.424694391,0,250,90.312603793301
