time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.6,0
0.001,0.001,5.858418473,0,150,0.45004500450045
0.003,0.002,10.674087805,0,150,1.3501350135013
0.007,0.004,17.573490905,0,150,3.1503150315031
0.015,0.008,23.170614954,0,150,6.7506750675067
0.025,0.01,26.714779607,0,150,11.251125112511
0.035,0.01,30.243947523,0,150,15.751575157516
0.045,0.01,33.801606004,0,150,20.25202520252
0.055,0.01,36.703232506,0,150,24.752475247525
0.065,0.01,40.241541829,0,150,29.252925292529
0.075,0.01,43.141674136,0,150,33.753375337534
0.085,0.01,46.017510924,0,150,38.253825382538
0.095,0.01,48.951574105,0,150,42.754275427543
0.105,0.01,51.853194527,0,150,47.254725472547
0.115,0.01,54.738286873,0,150,51.755175517552
0.125,0.01,57.622022582,0,150,56.255625562556
0.135,0.01,60.526822462,0,150,60.756075607561
0.145,0.01,63.437930282,0,150,65.256525652565
0.155,0.01,66.663439473,0,150,69.75697569757
0.165,0.01,69.552598998,0,150,74.257425742574
0.175,0.01,72.460658898,0,150,78.757875787579
0.185,0.01,75.375939288,0,150,83.258325832583
0.195,0.01,78.291986407,0,150,87.758775877588
0.205,0.01,81.201495566,0,150,92.259225922592
0.215,0.01,84.102710172,0,150,96.759675967597
0.225,0.01,87.017108287,0,150,101.2601260126
0.235,0.01,89.898888277,0,150,105.76057605761
0.245,0.01,92.818129551,0,150,110.26102610261
0.255,0.01,95.73366682,0,150,114.76147614761
0.265,0.01,98.641100507,0,150,119.26192619262
0.275,0.01,101.573373561,0,150,123.76237623762
0.285,0.01,104.497021601,0,150,128.26282628263
0.295,0.01,107.400254519,0,150,132.76327632763
0.305,0.01,110.301557081,0,150,137.26372637264
0.315,0.01,113.209691413,0,150,141.76417641764
0.325,0.01,116.126318846,0,150,146.26462646265
0.3333,0.0082999999999999,119.040213359,0,150,150
0.3433,0.01,121.975067712,0,149.98409889144,154.49997296404
0.3533,0.01,124.246497656,0,149.97774282149,158.99975522691
0.3633,0.01,126.520693206,0,149.97205263202,163.49936676703
0.3733,0.01,129.303014192,0,149.96655469775,167.99881335262
0.3833,0.01,131.564667692,0,149.96114332959,172.49809758093
0.3933,0.01,133.811801638,0,149.95577948352,176.99722087776
0.4033,0.01,136.083324089,0,149.95044067085,181.4961839942
0.4133,0.01,138.339915296,0,149.9451135755,185.99498728179
0.4233,0.01,140.596900159,0,149.9397899055,190.49363084331
0.4333,0.01,142.858767027,0,149.93446361916,194.99211460026
0.4433,0.01,145.121538071,0,149.92912977252,199.49043832581
0.4533,0.01,147.377297929,0,149.92378422033,203.98860166876
0.4633,0.01,149.664795633,0,149.91842322892,208.48660416587
0.4733,0.01,151.91085549,0,149.91304327851,212.98444524834
0.4833,0.01,154.166672666,0,149.90764096698,217.48212424525
0.4933,0.01,156.438303781,0,149.90221292647,221.97964038466
0.5,0.0066999999999999,158.706590457,0,149.8985636071,224.9929028394
0.51,0.01,163.296401606,24729015690.872,149.86077360471,229.48917567483
0.52,0.01,166.227290054,49452650964.04,149.8293597027,233.98450599894
0.53,0.01,169.129627637,74168924584.687,149.78573307031,238.47852739319
0.54,0.01,172.03808644,98874386021.308,149.72134888412,242.97061706868
0.55,0.01,174.939169989,123563782397.11,149.62549906258,247.45983096195
0.56,0.01,177.848962617,148229582320.84,149.48459290129,251.94481724762
0.57,0.01,180.774463899,172861471654.81,149.28200528721,256.42372529704
0.58,0.01,183.697073693,197446061993.46,148.99935568831,260.89415301046
0.59,0.01,186.599903155,221966784925.48,148.61760598692,265.35312708747
0.6,0.01,189.520168819,246403796876.61,148.11714484652,269.79708582874
0.61,0.01,192.44783529,270733856515.79,147.47756916645,274.22185538069
0.62,0.01,195.361400916,294930455721.32,146.67923815585,278.62267260709
0.63,0.01,206.707187523,318963876177.23,145.702757748,282.99419249152
0.64,0.01,208.986391067,342801571305.77,144.53100205024,287.33055618939
0.65,0.01,211.920334114,366408611116.46,143.14937700425,291.6254669906
0.66,0.01,214.836139868,389748116049.53,141.54559465733,295.87225950957
0.67,0.01,217.751925414,412781728572.82,139.71005859894,300.06398043964
0.68,0.01,220.667831674,435470083147.08,137.63629005198,304.19348209136
0.69,0.01,222.941717705,457773517150.93,135.32202782577,308.25354893282
0.7,0.01,225.849692224,479652655060.53,132.76815851802,312.23699203267
0.71,0.01,228.758486274,501068915659.88,129.97885778402,316.13674774176
0.72,0.01,231.008282968,521985206924.05,126.96245548058,319.94600233164
0.73,0.01,233.256782503,542366539195.88,123.73097469825,323.65830280263
