time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.1,0
0.0005,0.0005,32.769593803,0,200,0.3000300030003
0.001,0.0005,37.754436188,0,200,0.6000600060006
0.002,0.001,43.39010887,0,200,1.2001200120012
0.003,0.001,63.26281117,0,200,1.8001800180018
0.004,0.001,66.758761889,0,200,2.4002400240024
0.006,0.002,71.634822844,0,200,3.6003600360036
0.008,0.002,92.313246027,0,200,4.8004800480048
0.01,0.002,95.762376628,0,200,6.000600060006
0.012,0.002,118.016177551,0,200,7.2007200720072
0.014,0.002,120.844844534,0,200,8.4008400840084
0.018,0.004,126.8389369,0,200,10.801080108011
0.022,0.004,146.912182124,0,200,13.201320132013
0.026,0.004,150.378540043,0,200,15.601560156016
0.03,0.004,170.919437811,0,200,18.001800180018
0.034,0.004,174.373829201,0,200,20.40204020402
0.042,0.008,180.694899111,0,200,25.202520252025
0.047,0.005,201.721907137,0,200,28.202820282028
0.052,0.005,205.246043534,0,200,31.203120312031
0.062,0.01,209.712448887,0,200,37.203720372037
0.072,0.01,213.161298318,0,200,43.204320432043
0.082,0.01,217.183497594,0,200,49.204920492049
0.092,0.01,220.636036968,0,200,55.205520552055
0.102,0.01,224.714452139,0,200,61.206120612061
0.112,0.01,228.1869616,0,200,67.206720672067
0.122,0.01,231.638167266,0,200,73.207320732073
0.132,0.01,235.104680479,0,200,79.207920792079
0.142,0.01,238.608520513,0,200,85.208520852085
0.152,0.01,242.048892278,0,200,91.209120912091
0.162,0.01,245.530474404,0,200,97.209720972097
0.172,0.01,248.96394988,0,200,103.2103210321
0.182,0.01,252.802854218,0,200,109.21092109211
0.192,0.01,256.24249518,0,200,115.21152115212
0.202,0.01,259.722981617,0,200,121.21212121212
0.212,0.01,263.15742321,0,200,127.21272127213
0.222,0.01,266.596867624,0,200,133.21332133213
0.232,0.01,270.025681823,0,200,139.21392139214
0.242,0.01,273.482974215,0,200,145.21452145215
0.252,0.01,276.932339147,0,200,151.21512151215
0.262,0.01,280.395215654,0,200,157.21572157216
0.272,0.01,283.828246624,0,200,163.21632163216
0.282,0.01,287.298127325,0,200,169.21692169217
0.292,0.01,290.792691185,0,200,175.21752175218
0.302,0.01,294.276339277,0,200,181.21812181218
0.312,0.01,297.718704238,0,200,187.21872187219
0.322,0.01,301.161706177,0,200,193.21932193219
0.332,0.01,304.592662538,0,200,199.2199219922
0.3333,0.0012999999999999,306.79738897,0,200,200
0.3433,0.01,309.615538221,0,199.61435374919,205.98902951543
0.3533,0.01,312.44593156,0,199.51201176956,211.97498846441
0.3633,0.01,315.311099611,0,199.4392202548,217.95876344955
0.3733,0.01,318.167878695,0,199.37647912257,223.94065601248
0.3833,0.01,320.356457301,0,199.31849523681,229.92080888488
0.3933,0.01,322.68787253,0,199.26323980058,235.8993039284
0.4033,0.01,324.951568318,0,199.20976037537,241.87619442871
0.4133,0.01,327.145471019,0,199.15754285946,247.85151824687
0.4233,0.01,329.346805116,0,199.10628473503,253.82530416752
0.4333,0.01,331.546655553,0,199.05579449456,259.79757522946
0.4433,0.01,333.733254071,0,199.0059423618,265.76835057785
0.4533,0.01,335.92402518,0,198.95663725895,271.73764662522
0.4633,0.01,338.13885556,0,198.90781407713,277.70547783066
0.4733,0.01,340.344661225,0,198.85942640032,283.67185726061
0.4833,0.01,342.537306503,0,198.81143967432,289.63679694481
0.4933,0.01,344.732705536,0,198.76382576228,295.60030806879
0.5,0.0066999999999999,346.922764987,0,198.73208629584,299.59522249478
0.51,0.01,357.930865579,25362315685.938,198.25593973709,305.54349551419
0.52,0.01,377.291284569,50695853064.748,198.05956694267,311.4858767606
0.53,0.01,397.112604932,76004377236.288,197.88275580493,317.42295314238
0.54,0.01,403.237487324,101287908927.62,197.7028865648,323.3546329073
0.55,0.01,408.011339347,126544438525.2,197.50634003046,329.28041568649
0.56,0.01,412.102762983,151769936949.21,197.27864855572,335.1993670383
0.57,0.01,416.245849524,176957957709.13,197.00205220027,341.11001966957
0.58,0.01,420.712615473,202099130084.62,196.65485722529,347.0102554099
0.59,0.01,425.468910615,227180601794.95,196.21113988346,352.8971782987
0.595,0.005,518.096697869,239704586119.6,195.96180633227,355.83689936579
0.6,0.005,595.651397071,252209724253.92,195.68105777289,358.77240878332
0.6003125,0.0003125,1077.149599953,252991219692.55,195.66300718874,358.9558611978
0.600625,0.0003125,1079.356485213,253772640958.88,195.64531987206,359.13929702877
0.60125,0.000625,1081.568549012,255335182748.78,195.60946217159,359.50610145078
0.6025,0.00125,1083.781789126,258459022692.46,195.53531483407,360.23943221449
0.605,0.0025,1086.012848109,264701426225.87,195.37797711455,361.70491359098
0.61,0.005,1088.227179515,277162489706.82,195.02376063424,364.63056256539
0.62,0.01,1091.11559759,301963694813.51,194.12088371567,370.45477149776
