time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.4,0
0.001,0.001,13.923253176,0,200,0.6000600060006
0.003,0.002,17.473549084,0,200,1.8001800180018
0.007,0.004,22.520995785,0,200,4.2004200420042
0.015,0.008,27.743737402,0,200,9.000900090009
0.025,0.01,30.931789304,0,200,15.001500150015
0.035,0.01,34.090177392,0,200,21.002100210021
0.045,0.01,36.725439863,0,200,27.002700270027
0.055,0.01,39.876832526,0,200,33.003300330033
0.065,0.01,42.492343619,0,200,39.003900390039
0.075,0.01,45.099431038,0,200,45.004500450045
0.085,0.01,47.711335487,0,200,51.005100510051
0.095,0.01,50.351902404,0,200,57.005700570057
0.105,0.01,52.945543644,0,200,63.006300630063
0.115,0.01,55.548425046,0,200,69.006900690069
0.125,0.01,58.147583191,0,200,75.007500750075
0.135,0.01,60.819220789,0,200,81.008100810081
0.145,0.01,63.399936859,0,200,87.008700870087
0.155,0.01,66.050870744,0,200,93.009300930093
0.165,0.01,68.706967646,0,200,99.009900990099
0.175,0.01,71.310910838,0,200,105.01050105011
0.185,0.01,73.896379449,0,200,111.01110111011
0.195,0.01,76.491814197,0,200,117.01170117012
0.205,0.01,79.080566083,0,200,123.01230123012
0.215,0.01,81.683960786,0,200,129.01290129013
0.225,0.01,84.289732395,0,200,135.01350135014
0.235,0.01,86.372556669,0,200,141.01410141014
0.245,0.01,88.994986197,0,200,147.01470147015
0.255,0.01,91.579348911,0,200,153.01530153015
0.265,0.01,94.72800057,0,200,159.01590159016
0.275,0.01,97.332587151,0,200,165.01650165017
0.285,0.01,99.361298854,0,200,171.01710171017
0.295,0.01,101.96345329,0,200,177.01770177018
0.305,0.01,104.596029186,0,200,183.01830183018
0.315,0.01,106.615495278,0,200,189.01890189019
0.325,0.01,108.641429669,0,200,195.0195019502
0.3333,0.0082999999999999,110.674974716,0,200,200
0.3433,0.01,113.896414042,0,199.87813019684,205.99694360027
0.3533,0.01,116.536986652,0,199.84822948939,211.9929900896
0.3633,0.01,119.170545536,0,199.82781915269,217.98842420759
0.3733,0.01,121.189502121,0,199.8106081841,223.98334194489
0.3833,0.01,123.23428312,0,199.79494355442,229.97778969629
0.3933,0.01,125.264951747,0,199.78017784922,235.97179443224
0.4033,0.01,127.407767292,0,199.76599808587,241.96537373275
0.4133,0.01,129.435494002,0,199.75223172989,247.95854000127
0.4233,0.01,131.486707319,0,199.73877562605,253.95130254631
