time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.4,0
0.001,0.001,5.489917014,0,90,0.27002700270027
0.003,0.002,9.287920479,0,90,0.81008100810081
0.007,0.004,11.861987115,0,90,1.8901890189019
0.015,0.008,15.668075549,0,90,4.0504050405041
0.025,0.01,21.339349609,0,90,6.7506750675067
0.035,0.01,23.95209499,0,90,9.4509450945094
0.045,0.01,27.253362488,0,90,12.151215121512
0.055,0.01,29.848855779,0,90,14.851485148515
0.065,0.01,32.485894659,0,90,17.551755175518
0.075,0.01,35.677598824,0,90,20.25202520252
0.085,0.01,38.335553987,0,90,22.952295229523
0.095,0.01,40.976953484,0,90,25.652565256526
0.105,0.01,43.591364916,0,90,28.352835283528
0.115,0.01,46.172551643,0,90,31.053105310531
0.125,0.01,48.217295327,0,90,33.753375337534
0.135,0.01,51.07939457,0,90,36.453645364536
0.145,0.01,53.720160837,0,90,39.153915391539
0.155,0.01,55.814683864,0,90,41.854185418542
0.165,0.01,58.978177039,0,90,44.554455445545
0.175,0.01,61.612960417,0,90,47.254725472547
0.185,0.01,64.32454343,0,90,49.95499549955
0.195,0.01,66.341032699,0,90,52.655265526553
0.205,0.01,68.421159438,0,90,55.355535553555
0.215,0.01,71.053076624,0,90,58.055805580558
0.225,0.01,73.680761335,0,90,60.756075607561
0.235,0.01,75.770408882,0,90,63.456345634563
0.245,0.01,77.784935734,0,90,66.156615661566
0.255,0.01,80.410234492,0,90,68.856885688569
0.265,0.01,83.028881903,0,90,71.557155715572
0.275,0.01,85.256322126,0,90,74.257425742574
0.285,0.01,87.407118164,0,90,76.957695769577
0.295,0.01,89.459155094,0,90,79.65796579658
0.305,0.01,91.516411372,0,90,82.358235823582
0.315,0.01,94.101426845,0,90,85.058505850585
0.325,0.01,96.136884182,0,90,87.758775877588
0.3333,0.0082999999999999,98.233307566,0,90,90
0.3433,0.01,100.890920139,0,89.93738454902,92.698391375608
0.3533,0.01,102.929607581,0,89.927772079035,95.396494348276
0.3633,0.01,104.985134339,0,89.921757094773,98.09441685337
0.3733,0.01,107.040376745,0,89.9167329865,100.79218862014
0.3833,0.01,109.101744389,0,89.912099521554,103.48982136906
0.3933,0.01,111.11808506,0,89.907654116145,106.18732074249
0.4033,0.01,113.213251622,0,89.903313719491,108.88468989098
0.4133,0.01,115.308569523,0,89.899039651025,111.58193080461
0.4233,0.01,117.374456773,0,89.894811968067,114.27904487506
0.4333,0.01,119.436770374,0,89.890619409538,116.97603315617
0.4433,0.01,121.501676044,0,89.886455054735,119.67289649415
0.4533,0.01,123.607069446,0,89.882314293377,122.36963559686
0.4633,0.01,125.729570615,0,89.878193795411,125.06625107227
0.4733,0.01,127.186114796,0,89.874090787084,127.76274344512
0.4833,0.01,129.327025554,0,89.870003725579,130.45911319386
0.4933,0.01,131.385506618,0,89.865930534634,133.15536073465
0.5,0.0066999999999999,132.843561207,0,89.863207183158,134.96179184214
0.51,0.01,136.629659615,11374759851.177,89.806322892576,137.65625097484
0.52,0.01,139.317092626,22744642224.846,89.778036255668,140.34986142355
0.53,0.01,141.969095686,34107884709.686,89.730927428793,143.04205846612
0.54,0.01,144.631881579,45461154854.305,89.655684408566,145.73199799233
0.55,0.01,146.676578325,56799746777.429,89.542235050346,148.41853369741
0.56,0.01,148.736896086,68117592181.025,89.380098702479,151.1002048256
0.57,0.01,150.795993072,79407278632.884,89.158771131892,153.77523546262
0.58,0.01,152.831640861,90660117012.025,88.868206575969,156.44154829118
0.59,0.01,154.890619407,101866248935.63,88.499166810016,159.09678881953
0.6,0.01,156.939452807,113014787276.52,88.043495958635,161.73835785519
0.61,0.01,158.988384625,124094020011.22,87.494621217607,164.36345900184
0.62,0.01,161.055783138,135091575563.95,86.847240641271,166.96913678885
0.63,0.01,163.710240085,145994632122.29,86.0977054719,169.55232627196
0.64,0.01,166.374073622,156790111308.58,85.243949905102,172.10990052654
0.65,0.01,168.430303239,167464887181.64,84.2856019591,174.6387214674
0.66,0.01,170.488863188,178005998685.59,83.224015649781,177.13569163391
0.67,0.01,172.53357178,188400842773.12,82.061966893817,179.59779685125
0.68,0.01,174.5712683,198637322988.83,80.80338149012,182.02214073034
0.69,0.01,176.615192765,208704007033.83,79.453441165454,184.40598234947
0.7,0.01,178.65506269,218590308186.19,78.018815482672,186.7467808938
0.71,0.01,180.748568168,228286643290.48,76.507518192106,189.04223598508
0.72,0.01,182.81575269,237784525895.77,74.928230396207,191.29030770413
0.73,0.01,184.885255417,247076692405.54,73.290632797782,193.48924658195
0.74,0.01,186.928478365,256157162393.95,71.604864190205,195.63760734374
0.75,0.01,189.005111874,265021263959.95,69.88169678233,197.73426791326
0.76,0.01,191.081634114,273665730917.32,68.132423714702,199.77844504242
0.77,0.01,193.72888008,282088723732.06,66.367687401859,201.76967478745
0.78,0.01,196.411338926,290289739737.87,64.598145444199,203.70781296459
0.79,0.01,199.040968599,298269593003.62,62.834820635339,205.59304610697
0.8,0.01,201.696361562,306030409227.06,61.088140924489,207.42587361745
0.81,0.01,203.753587446,313575573529.14,59.368155693962,209.20709641055
0.82,0.01,205.825446788,320909615321.11,57.684017566947,210.93779000692
0.83,0.01,207.871973103,328038064601.74,56.043718625165,212.61926971364
0.8333,0.0032999999999996,209.956750025,330368278935.62,55.507568520468,213.16884959998
0.8433,0.01,213.809344256,330368278935.62,55.480443882374,214.83342937443
0.8533,0.01,215.878328088,330368278935.62,55.408362416879,216.49584648865
0.8633,0.01,217.909666596,330368278935.62,55.334388791128,218.15604417215
0.8733,0.01,220.528954741,330368278935.62,55.260478476583,219.81402432447
0.8833,0.01,222.556303693,330368278935.62,55.187079962347,221.46980230113
0.8933,0.01,224.623446639,330368278935.62,55.114309169955,223.1233969357
0.9033,0.01,226.665695464,330368278935.62,55.042171561752,224.77482722558
0.9133,0.01,228.714802595,330368278935.62,54.970632865034,226.42411113992
0.9233,0.01,230.781775485,330368278935.62,54.899646824986,228.07126526008
0.9333,0.01,232.828270587,330368278935.62,54.829166790793,229.71630476776
0.9433,0.01,234.874605527,330368278935.62,54.759150376489,231.35924357293
0.9533,0.01,236.942900305,330368278935.62,54.689560908465,233.00009448528
0.9633,0.01,239.010382532,330368278935.62,54.620367483236,234.63886938726
0.9733,0.01,241.07681217,330368278935.62,54.551544436472,236.27557939136
0.9833,0.01,243.115806919,330368278935.62,54.483070615471,237.91023497538
0.9933,0.01,245.173829098,330368278935.62,54.414928633783,239.54284609551
1,0.0066999999999998,247.207381461,330368278935.62,54.36941812583,240.6357806933
1.01,0.01,256.530875556,330368278935.62,90,243.3360507203
1.02,0.01,259.744872795,330368278935.62,90,246.0363207473
1.03,0.01,262.962163251,330368278935.62,90,248.7365907743
1.04,0.01,265.66031531,330368278935.62,90,251.43686080131
1.05,0.01,268.278010169,330368278935.62,90,254.13713082831
1.06,0.01,270.90026798,330368278935.62,90,256.83740085531
1.07,0.01,272.937708801,330368278935.62,90,259.53767088231
1.08,0.01,275.564380702,330368278935.62,90,262.23794090932
1.09,0.01,278.16129882,330368278935.62,90,264.93821093632
1.1,0.01,281.319890141,330368278935.62,90,267.63848096332
1.11,0.01,283.953280245,330368278935.62,90,270.33875099033
1.12,0.01,285.990424936,330368278935.62,90,273.03902101733
1.13,0.01,288.615055399,330368278935.62,90,275.73929104433
1.14,0.01,290.663017426,330368278935.62,90,278.43956107133
1.15,0.01,292.741146621,330368278935.62,90,281.13983109834
1.16,0.01,295.380386366,330368278935.62,90,283.84010112534
1.17,0.01,297.473438616,330368278935.62,90,286.54037115234
1.18,0.01,299.504439819,330368278935.62,90,289.24064117934
1.19,0.01,301.543819648,330368278935.62,90,291.94091120635
1.2,0.01,304.171162725,330368278935.62,90,294.64118123335
1.21,0.01,306.223376033,330368278935.62,90,297.34145126035
1.22,0.01,308.288091768,330368278935.62,90,300.04172128736
1.23,0.01,310.35680861,330368278935.62,90,302.74199131436
1.24,0.01,312.973761063,330368278935.62,90,305.44226134136
1.25,0.01,315.034784267,330368278935.62,90,308.14253136836
1.26,0.01,317.115956516,330368278935.62,90,310.84280139537
1.27,0.01,319.154218484,330368278935.62,90,313.54307142237
1.28,0.01,321.215969097,330368278935.62,90,316.24334144937
1.29,0.01,323.378540543,330368278935.62,90,318.94361147637
1.3,0.01,325.400186664,330368278935.62,90,321.64388150338
1.31,0.01,327.461220319,330368278935.62,90,324.34415153038
1.32,0.01,329.486506471,330368278935.62,90,327.04442155738
1.33,0.01,331.557716932,330368278935.62,90,329.74469158439
