time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.6,0
0.001,0.001,5.76705964,0,200,0.6000600060006
0.003,0.002,10.860062739,0,200,1.8001800180018
0.007,0.004,14.879159221,0,200,4.2004200420042
0.015,0.008,18.988590571,0,200,9.000900090009
0.025,0.01,23.099048877,0,200,15.001500150015
0.035,0.01,26.56707265,0,200,21.002100210021
0.045,0.01,29.344210535,0,200,27.002700270027
0.055,0.01,32.814090937,0,200,33.003300330033
0.065,0.01,35.609208053,0,200,39.003900390039
0.075,0.01,38.45649916,0,200,45.004500450045
0.085,0.01,41.308395948,0,200,51.005100510051
0.095,0.01,44.818826335,0,200,57.005700570057
0.105,0.01,47.666057756,0,200,63.006300630063
0.115,0.01,50.520655893,0,200,69.006900690069
0.125,0.01,53.341195598,0,200,75.007500750075
0.135,0.01,56.158996406,0,200,81.008100810081
0.145,0.01,59.0202682,0,200,87.008700870087
0.155,0.01,61.887821252,0,200,93.009300930093
0.165,0.01,64.742212669,0,200,99.009900990099
0.175,0.01,67.572636677,0,200,105.01050105011
0.185,0.01,70.470071874,0,200,111.01110111011
0.195,0.01,73.277742373,0,200,117.01170117012
0.205,0.01,76.118963916,0,200,123.01230123012
0.215,0.01,78.975846693,0,200,129.01290129013
0.225,0.01,81.84233694,0,200,135.01350135014
0.235,0.01,84.030750229,0,200,141.01410141014
0.245,0.01,86.900781103,0,200,147.01470147015
0.255,0.01,89.714374895,0,200,153.01530153015
0.265,0.01,92.504873267,0,200,159.01590159016
0.275,0.01,95.360510582,0,200,165.01650165017
0.285,0.01,97.558772067,0,200,171.01710171017
0.295,0.01,100.334696955,0,200,177.01770177018
0.305,0.01,103.156460801,0,200,183.01830183018
0.315,0.01,105.349047841,0,200,189.01890189019
0.325,0.01,107.550971175,0,200,195.0195019502
0.3333,0.0082999999999999,110.398398571,0,200,200
0.3433,0.01,113.913022971,0,199.98071475173,206.0000214447
0.3533,0.01,116.712500032,0,199.9712224272,211.99975809118
0.3633,0.01,118.905758441,0,199.96238735522,217.99922965899
0.3733,0.01,121.12278859,0,199.95373408998,223.99844160288
0.3833,0.01,123.313134632,0,199.94514288115,229.99739578474
0.3933,0.01,125.530220479,0,199.93655856262,235.99609241128
0.4033,0.01,127.704301575,0,199.92793633731,241.99453034519
0.4133,0.01,129.861115858,0,199.91925499258,247.99270781271
0.4233,0.01,132.03361733,0,199.91050486394,253.99062275013
0.4333,0.01,134.276416553,0,199.90169120253,259.98827325125
0.4433,0.01,136.46174684,0,199.8928067369,265.98565719175
0.4533,0.01,138.6687486,0,199.88384559735,271.98277227118
0.4633,0.01,140.968123894,0,199.87479905531,277.97961592721
