time,dt,elapsed,heat_out_cumulative,produced_T,produced_T_cumulative
0,0,0,0,28.6,0
0.001,0.001,5.145942585,0,150,0.0016483516483516
0.003,0.002,6.855831039,0,150,0.0049450549450549
0.007,0.004,8.590041663,0,150,0.011538461538462
0.015,0.008,10.319885944,0,150,0.024725274725275
0.031,0.016,12.05212833,0,150,0.051098901098901
0.063,0.032,14.288697423,0,150,0.10384615384615
0.127,0.064,16.533434475,0,150,0.20934065934066
0.255,0.128,18.845299971,0,150,0.42032967032967
0.511,0.256,21.639612575,0,150,0.84230769230769
1.023,0.512,24.490043069,0,150,1.6862637362637
2.023,1,28.1821582,0,150,3.3346153846154
3.023,1,31.059119273,0,150,4.982967032967
4.023,1,33.362465384,0,150,6.6313186813187
5.023,1,36.162482443,0,150,8.2796703296703
6.023,1,38.477258857,0,150,9.928021978022
7.023,1,40.821145972,0,150,11.576373626374
8.023,1,43.128320639,0,150,13.224725274725
9.023,1,45.428150349,0,150,14.873076923077
10.023,1,47.763946071,0,150,16.521428571429
11.023,1,50.085510804,0,150,18.16978021978
12.023,1,52.467721044,0,150,19.818131868132
13.023,1,54.79777086,0,150,21.466483516484
14.023,1,57.129980192,0,150,23.114835164835
15.023,1,59.456296464,0,150,24.763186813187
16.023,1,61.779722504,0,150,26.411538461538
17.023,1,64.112624292,0,150,28.05989010989
18.023,1,66.45536268,0,150,29.708241758242
19.023,1,68.779073684,0,150,31.356593406593
20.023,1,71.095697917,0,150,33.004945054945
21.023,1,73.39676517,0,150,34.653296703297
22.023,1,75.753260417,0,150,36.301648351648
23.023,1,77.563679277,0,150,37.95
24.023,1,79.363510009,0,150,39.598351648352
25.023,1,81.169862304,0,150,41.246703296703
26.023,1,83.501041262,0,150,42.895054945055
27.023,1,85.860357315,0,150,44.543406593407
28.023,1,87.689553173,0,150,46.191758241758
29.023,1,89.99556739,0,150,47.84010989011
30.023,1,91.800918543,0,150,49.488461538462
31.023,1,93.647616403,0,150,51.136813186813
32.023,1,95.490594853,0,150,52.785164835165
33.023,1,97.802469038,0,150,54.433516483517
34.023,1,100.163174784,0,150,56.081868131868
35.023,1,101.961390336,0,150,57.73021978022
36.023,1,104.279346253,0,150,59.378571428571
37.023,1,106.632983228,0,150,61.026923076923
38.023,1,108.97191096,0,150,62.675274725275
39.023,1,110.762634845,0,150,64.323626373626
40.023,1,112.579564031,0,150,65.971978021978
41.023,1,114.911399948,0,150,67.62032967033
42.023,1,116.719959682,0,150,69.268681318681
43.023,1,118.522777043,0,150,70.917032967033
44.023,1,120.351526837,0,150,72.565384615385
45.023,1,122.67665781,0,150,74.213736263736
46.023,1,124.483999722,0,150,75.862087912088
47.023,1,126.300000224,0,150,77.51043956044
48.023,1,128.126141591,0,150,79.158791208791
49.023,1,130.444750521,0,150,80.807142857143
50.023,1,132.259151776,0,150,82.455494505495
51.023,1,134.08223548,0,150,84.103846153846
52.023,1,135.928006244,0,150,85.752197802198
53.023,1,137.764097375,0,150,87.40054945055
54.023,1,140.121691177,0,150,89.048901098901
55.023,1,141.93474392,0,150,90.697252747253
56.023,1,143.738277454,0,150,92.345604395604
57.023,1,145.564306746,0,150,93.993956043956
58.023,1,147.382172036,0,150,95.642307692308
59.023,1,149.185254012,0,150,97.290659340659
60.023,1,150.980572632,0,150,98.939010989011
61.023,1,152.811112067,0,150,100.58736263736
62.023,1,154.697019316,0,150,102.23571428571
63.023,1,156.522652793,0,150,103.88406593407
64.023,1,158.869977289,0,150,105.53241758242
65.023,1,160.678644411,0,150,107.18076923077
66.023,1,162.491510817,0,150,108.82912087912
67.023,1,164.301966835,0,150,110.47747252747
68.023,1,166.124221832,0,150,112.12582417582
69.023,1,167.950826977,0,150,113.77417582418
70.023,1,169.76814632,0,150,115.42252747253
71.023,1,171.592321952,0,150,117.07087912088
72.023,1,173.418557026,0,150,118.71923076923
73.023,1,175.231341336,0,150,120.36758241758
74.023,1,177.05116854,0,150,122.01593406593
75.023,1,178.85186138,0,150,123.66428571429
76.023,1,180.667757584,0,150,125.31263736264
77.023,1,182.48328288,0,150,126.96098901099
78.023,1,184.287912588,0,150,128.60934065934
79.023,1,186.104577961,0,150,130.25769230769
80.023,1,187.905754007,0,150,131.90604395604
81.023,1,189.741237378,0,150,133.5543956044
82.023,1,191.569240524,0,150,135.20274725275
83.023,1,193.403291158,0,150,136.8510989011
84.023,1,195.220193869,0,150,138.49945054945
85.023,1,197.057239231,0,150,140.1478021978
86.023,1,198.860538383,0,150,141.79615384615
87.023,1,200.697528778,0,150,143.44450549451
88.023,1,202.526562544,0,150,145.09285714286
89.023,1,204.3360255,0,150,146.74120879121
90.023,1,206.145081343,0,150,148.38956043956
91,0.977,207.973749831,0,150,150
92,1,210.29373829,0,149.78795436105,151.6460214765
93,1,212.109237261,0,149.71377114415,153.2912277528
94,1,213.947355242,0,149.64969371447,154.93572988153
95,1,215.763166999,0,149.58883981857,156.57956328613
96,1,217.575719519,0,149.52955679707,158.22274522896
97,1,219.396617575,0,149.47130366551,159.86528702748
98,1,221.208607965,0,149.41385344882,161.50719750494
99,1,223.024618172,0,149.35708491705,163.14848415238
100,1,224.83389548,0,149.30091798947,164.78915358084
101,1,226.63565093,0,149.24529308625,166.42921174662
102,1,228.467058775,0,149.19016291104,168.0686640863
103,1,230.270677748,0,149.13548841215,169.70751560731
104,1,232.078649829,0,149.08123705653,171.34577095958
105,1,233.898235609,0,149.02738181689,172.98343449603
106,1,235.713351296,0,148.97389987441,174.62051031883
107,1,237.56037812,0,148.92077169171,176.25700231544
108,1,239.38005746,0,148.86798036251,177.89291418756
109,1,241.235162903,0,148.81551112584,179.52824947465
110,1,243.064034441,0,148.76335090241,181.16301157248
111,1,244.902428227,0,148.7114878858,182.79720374705
112,1,246.721576814,0,148.65991168436,184.43082915018
113,1,248.535224983,0,148.6086129532,186.06389083098
114,1,250.360615878,0,148.5575831402,187.69639174461
115,1,252.169743014,0,148.50681431968,189.32833475911
116,1,253.994189882,0,148.45629918304,190.95972266222
117,1,255.795734157,0,148.40603089149,192.59055816652
118,1,257.637538941,0,148.35600297716,194.22084391353
119,1,259.450437401,0,148.30620930555,195.85058247732
120,1,261.257178622,0,148.25664408203,197.47977636833
121,1,263.075020902,0,148.20730177224,199.10842803616
122,1,264.894820383,0,148.15817716791,200.73653987317
123,1,266.713846795,0,148.10926524645,202.36411421654
124,1,268.538842094,0,148.06056122148,203.99115335084
125,1,270.358557174,0,148.01206053142,205.61765951053
126,1,272.189132318,0,147.96375874796,207.24363488138
127,1,274.011063193,0,147.91565158096,208.86908160205
128,1,275.833642417,0,147.86773483945,210.49400176512
129,1,277.684218907,0,147.82000446137,212.11839741855
130,1,279.511453678,0,147.77245649231,213.74227056681
131,1,281.362907764,0,147.72508705907,215.36562317186
132,1,283.197303425,0,147.67789230593,216.98845715324
133,1,285.021414159,0,147.63086849695,218.61077438947
134,1,286.851235759,0,147.58401193639,220.23257671844
135,1,288.707511434,0,147.53731893781,221.85386593754
136,1,290.547527053,0,147.49078585676,223.4746438041
137,1,292.358353817,0,147.4444090846,225.0949120358
138,1,294.183731606,0,147.39818502311,226.71467231078
139,1,295.984826429,0,147.35211007342,228.33392626763
140,1,297.807635647,0,147.30618073657,229.95267550649
141,1,299.67345531,0,147.26039352755,231.57092158921
142,1,301.500557756,0,147.2147449773,233.18866603951
143,1,303.326980596,0,147.16923161953,234.80591034302
144,1,305.175998642,0,147.12385000725,236.4226559475
145,1,307.020707742,0,147.07859667619,238.03890426262
146,1,308.863941783,0,147.0334681779,239.65465666018
147,1,310.693042835,0,146.9884611338,241.26991447484
148,1,312.523014015,0,146.94357215442,242.88467900401
149,1,314.351340126,0,146.89879784572,244.4989515078
150,1,316.175916974,0,146.85413480437,246.11273320895
151,1,318.014975325,0,146.80957962069,247.7260252927
152,1,319.847353407,0,146.76512888197,249.33882890678
153,1,321.687223557,0,146.72077914861,250.95114516116
154,1,323.51638657,0,146.6765269657,252.56297512782
155,1,325.339577887,0,146.63236888488,254.17431984084
156,1,327.174240772,0,146.58830145742,255.78518029642
157,1,328.999181059,0,146.54432121597,257.39555745264
158,1,330.820431501,0,146.50042471547,259.00545222973
159,1,332.6431055,0,146.45660850179,260.61486550997
160,1,334.484064072,0,146.41286908452,262.22379813727
161,1,336.303644913,0,146.36920299514,263.83225091744
162,1,338.126523487,0,146.32560676938,265.4402246182
163,1,339.94768877,0,146.28207694868,267.04771996928
